competition_id,competition_name,date,team_1_id,team_2_id,team_1_name,team_2_name,color_1,color_2,goals,fouls,yellow,yellow_red,red,penalties_scored,penalties_saved,woodwork,own_goals,joker_goals
8,Premier League,2021-02-21 14:05:00 UTC
82,Bundesliga,2021-02-21 14:30:00 UTC
462,Primeira Liga,2021-02-21 15:00:00 UTC
462,Primeira Liga,2021-02-21 15:00:00 UTC
591,Super League,2021-02-21 15:00:00 UTC
591,Super League,2021-02-21 15:00:00 UTC
591,Super League,2021-02-21 15:00:00 UTC
564,La Liga,2021-02-21 15:15:00 UTC
72,Eredivisie,2021-02-21 15:45:00 UTC
600,Süper Lig,2021-02-21 16:00:00 UTC
301,Ligue 1,2021-02-21 16:05:00 UTC
8,Premier League,2021-02-21 16:30:00 UTC
82,Bundesliga,2021-02-21 17:00:00 UTC
384,Serie A,2021-02-21 17:00:00 UTC
564,La Liga,2021-02-21 17:30:00 UTC
462,Primeira Liga,2021-02-21 18:00:00 UTC
72,Eredivisie,2021-02-21 19:00:00 UTC
384,Serie A,2021-02-21 19:45:00 UTC
301,Ligue 1,2021-02-21 20:00:00 UTC
564,La Liga,2021-02-21 20:00:00 UTC
387,Serie B,2021-02-21 20:00:00 UTC
462,Primeira Liga,2021-02-21 20:15:00 UTC
600,Süper Lig,2021-02-22 16:00:00 UTC
462,Primeira Liga,2021-02-22 19:00:00 UTC
85,2. Bundesliga,2021-02-22 19:30:00 UTC
384,Serie A,2021-02-22 19:45:00 UTC
8,Premier League,2021-02-22 20:00:00 UTC
564,La Liga,2021-02-22 20:00:00 UTC
85,2. Bundesliga,2021-02-23 17:30:00 UTC
181,Tipico Bundesliga,2021-02-23 17:30:00 UTC
8,Premier League,2021-02-23 18:00:00 UTC
9,Championship,2021-02-23 19:00:00 UTC
9,Championship,2021-02-23 19:00:00 UTC
9,Championship,2021-02-23 19:45:00 UTC
9,Championship,2021-02-23 19:45:00 UTC
2,Champions League,2021-02-23 20:00:00 UTC
2,Champions League,2021-02-23 20:00:00 UTC
72,Eredivisie,2021-02-24 15:30:00 UTC
5,Europa League,2021-02-24 17:00:00 UTC
591,Super League,2021-02-24 17:15:00 UTC
72,Eredivisie,2021-02-24 17:45:00 UTC
564,La Liga,2021-02-24 18:00:00 UTC
9,Championship,2021-02-24 19:00:00 UTC
9,Championship,2021-02-24 19:00:00 UTC
9,Championship,2021-02-24 19:00:00 UTC
9,Championship,2021-02-24 19:45:00 UTC
9,Championship,2021-02-24 19:45:00 UTC
9,Championship,2021-02-24 19:45:00 UTC
2,Champions League,2021-02-24 20:00:00 UTC
2,Champions League,2021-02-24 20:00:00 UTC
5,Europa League,2021-02-25 17:55:00 UTC
5,Europa League,2021-02-25 17:55:00 UTC
5,Europa League,2021-02-25 17:55:00 UTC
5,Europa League,2021-02-25 17:55:00 UTC
5,Europa League,2021-02-25 17:55:00 UTC
5,Europa League,2021-02-25 17:55:00 UTC
5,Europa League,2021-02-25 20:00:00 UTC
5,Europa League,2021-02-25 20:00:00 UTC
5,Europa League,2021-02-25 20:00:00 UTC
5,Europa League,2021-02-25 20:00:00 UTC
5,Europa League,2021-02-25 20:00:00 UTC
5,Europa League,2021-02-25 20:00:00 UTC
5,Europa League,2021-02-25 20:00:00 UTC
600,Süper Lig,2021-02-26 13:00:00 UTC
600,Süper Lig,2021-02-26 13:00:00 UTC
486,Premier League,2021-02-26 16:00:00 UTC
600,Süper Lig,2021-02-26 16:00:00 UTC
85,2. Bundesliga,2021-02-26 17:30:00 UTC
85,2. Bundesliga,2021-02-26 17:30:00 UTC
387,Serie B,2021-02-26 18:00:00 UTC
72,Eredivisie,2021-02-26 19:00:00 UTC
9,Championship,2021-02-26 19:45:00 UTC
301,Ligue 1,2021-02-26 20:00:00 UTC
564,La Liga,2021-02-26 20:00:00 UTC
387,Serie B,2021-02-26 20:00:00 UTC
462,Primeira Liga,2021-02-26 20:30:00 UTC
600,Süper Lig,2021-02-27 10:30:00 UTC
600,Süper Lig,2021-02-27 10:30:00 UTC
486,Premier League,2021-02-27 11:00:00 UTC
301,Ligue 1,2021-02-27 12:00:00 UTC
85,2. Bundesliga,2021-02-27 12:00:00 UTC
85,2. Bundesliga,2021-02-27 12:00:00 UTC
8,Premier League,2021-02-27 12:30:00 UTC
9,Championship,2021-02-27 12:30:00 UTC
9,Championship,2021-02-27 15:00:00 UTC
600,Süper Lig,2021-02-27 13:00:00 UTC
600,Süper Lig,2021-02-27 13:00:00 UTC
564,La Liga,2021-02-27 13:00:00 UTC
387,Serie B,2021-02-27 13:00:00 UTC
387,Serie B,2021-02-27 13:00:00 UTC
387,Serie B,2021-02-27 13:00:00 UTC
387,Serie B,2021-02-27 13:00:00 UTC
387,Serie B,2021-02-27 13:00:00 UTC
486,Premier League,2021-02-27 13:30:00 UTC
384,Serie A,2021-02-27 14:00:00 UTC
82,Bundesliga,2021-02-27 14:30:00 UTC
82,Bundesliga,2021-02-27 14:30:00 UTC
82,Bundesliga,2021-02-27 14:30:00 UTC
82,Bundesliga,2021-02-27 14:30:00 UTC
8,Premier League,2021-02-27 15:00:00 UTC
9,Championship,2021-02-27 15:00:00 UTC
9,Championship,2021-02-27 15:00:00 UTC
9,Championship,2021-02-27 15:00:00 UTC
9,Championship,2021-02-27 15:00:00 UTC
9,Championship,2021-02-27 15:00:00 UTC
9,Championship,2021-02-27 15:00:00 UTC
9,Championship,2021-02-27 15:00:00 UTC
387,Serie B,2021-02-27 15:00:00 UTC
564,La Liga,2021-02-27 15:15:00 UTC
72,Eredivisie,2021-02-27 15:30:00 UTC
462,Primeira Liga,2021-02-27 15:30:00 UTC
486,Premier League,2021-02-27 16:00:00 UTC
486,Premier League,2021-02-27 16:00:00 UTC
181,Tipico Bundesliga,2021-02-27 16:00:00 UTC
181,Tipico Bundesliga,2021-02-27 16:00:00 UTC
181,Tipico Bundesliga,2021-02-27 16:00:00 UTC
564,La Liga,2021-02-27 17:30:00 UTC
600,Süper Lig,2021-02-27 16:00:00 UTC
384,Serie A,2021-02-27 17:00:00 UTC
387,Serie B,2021-02-27 17:00:00 UTC
591,Super League,2021-02-27 17:15:00 UTC
82,Bundesliga,2021-02-27 17:30:00 UTC
72,Eredivisie,2021-02-27 17:45:00 UTC
462,Primeira Liga,2021-02-27 18:00:00 UTC
72,Eredivisie,2021-02-27 19:00:00 UTC
591,Super League,2021-02-27 19:30:00 UTC
384,Serie A,2021-02-27 19:45:00 UTC
72,Eredivisie,2021-02-27 20:00:00 UTC
8,Premier League,2021-02-27 20:00:00 UTC
564,La Liga,2021-02-27 20:00:00 UTC
462,Primeira Liga,2021-02-27 20:30:00 UTC
486,Premier League,2021-02-28 11:00:00 UTC
591,Super League,2021-02-28 15:00:00 UTC
72,Eredivisie,2021-02-28 11:15:00 UTC
384,Serie A,2021-02-28 11:30:00 UTC
8,Premier League,2021-02-28 12:00:00 UTC
8,Premier League,2021-02-28 12:00:00 UTC
9,Championship,2021-02-28 12:00:00 UTC
82,Bundesliga,2021-02-28 12:30:00 UTC
85,2. Bundesliga,2021-02-28 12:30:00 UTC
85,2. Bundesliga,2021-02-28 12:30:00 UTC
85,2. Bundesliga,2021-02-28 12:30:00 UTC
600,Süper Lig,2021-02-28 13:00:00 UTC
564,La Liga,2021-02-28 13:00:00 UTC
72,Eredivisie,2021-02-28 13:30:00 UTC
486,Premier League,2021-02-28 13:30:00 UTC
181,Tipico Bundesliga,2021-02-28 13:30:00 UTC
181,Tipico Bundesliga,2021-02-28 13:30:00 UTC
301,Ligue 1,2021-02-28 14:00:00 UTC
301,Ligue 1,2021-02-28 14:00:00 UTC
301,Ligue 1,2021-02-28 14:00:00 UTC
301,Ligue 1,2021-02-28 14:00:00 UTC
8,Premier League,2021-02-28 14:00:00 UTC
384,Serie A,2021-02-28 14:00:00 UTC
384,Serie A,2021-02-28 14:00:00 UTC
82,Bundesliga,2021-02-28 14:30:00 UTC
462,Primeira Liga,2021-02-28 15:00:00 UTC
591,Super League,2021-02-28 15:00:00 UTC
591,Super League,2021-02-28 15:00:00 UTC
564,La Liga,2021-02-28 15:15:00 UTC
72,Eredivisie,2021-02-28 15:45:00 UTC
486,Premier League,2021-02-28 16:00:00 UTC
181,Tipico Bundesliga,2021-02-28 16:00:00 UTC
600,Süper Lig,2021-02-28 16:00:00 UTC
8,Premier League,2021-02-28 16:30:00 UTC
82,Bundesliga,2021-02-28 17:00:00 UTC
384,Serie A,2021-02-28 17:00:00 UTC
462,Primeira Liga,2021-02-28 17:30:00 UTC
564,La Liga,2021-02-28 17:30:00 UTC
8,Premier League,2021-02-28 19:15:00 UTC
384,Serie A,2021-02-28 19:45:00 UTC
301,Ligue 1,2021-02-28 20:00:00 UTC
462,Primeira Liga,2021-02-28 20:00:00 UTC
462,Primeira Liga,2021-03-01 19:00:00 UTC
85,2. Bundesliga,2021-03-01 19:30:00 UTC
8,Premier League,2021-03-01 20:00:00 UTC
564,La Liga,2021-03-01 20:00:00 UTC
387,Serie B,2021-03-01 20:00:00 UTC
462,Primeira Liga,2021-03-01 20:15:00 UTC
600,Süper Lig,2021-03-02 13:00:00 UTC
600,Süper Lig,2021-03-02 16:00:00 UTC
387,Serie B,2021-03-02 16:00:00 UTC
387,Serie B,2021-03-02 18:00:00 UTC
387,Serie B,2021-03-02 18:00:00 UTC
387,Serie B,2021-03-02 18:00:00 UTC
387,Serie B,2021-03-02 18:00:00 UTC
387,Serie B,2021-03-02 18:00:00 UTC
387,Serie B,2021-03-02 18:00:00 UTC
387,Serie B,2021-03-02 18:00:00 UTC
9,Championship,2021-03-02 19:00:00 UTC
9,Championship,2021-03-02 19:00:00 UTC
9,Championship,2021-03-02 19:00:00 UTC
9,Championship,2021-03-02 19:45:00 UTC
600,Süper Lig,2021-03-03 13:00:00 UTC
384,Serie A,2021-03-02 19:45:00 UTC
8,Premier League,2021-03-02 20:00:00 UTC
9,Championship,2021-03-02 20:00:00 UTC
387,Serie B,2021-03-02 20:00:00 UTC
600,Süper Lig,2021-03-03 10:30:00 UTC
600,Süper Lig,2021-03-03 13:00:00 UTC
600,Süper Lig,2021-03-03 16:00:00 UTC
591,Super League,2021-03-03 17:15:00 UTC
9,Championship,2021-03-03 17:30:00 UTC
384,Serie A,2021-03-03 17:30:00 UTC
301,Ligue 1,2021-03-03 18:00:00 UTC
301,Ligue 1,2021-03-03 18:00:00 UTC
301,Ligue 1,2021-03-03 18:00:00 UTC
301,Ligue 1,2021-03-03 18:00:00 UTC
301,Ligue 1,2021-03-03 18:00:00 UTC
8,Premier League,2021-03-03 18:00:00 UTC
9,Championship,2021-03-03 19:00:00 UTC
9,Championship,2021-03-03 19:00:00 UTC
591,Super League,2021-03-03 19:30:00 UTC
591,Super League,2021-03-03 19:30:00 UTC
9,Championship,2021-03-03 19:45:00 UTC
384,Serie A,2021-03-03 19:45:00 UTC
384,Serie A,2021-03-03 19:45:00 UTC
384,Serie A,2021-03-03 19:45:00 UTC
384,Serie A,2021-03-03 19:45:00 UTC
384,Serie A,2021-03-03 19:45:00 UTC
301,Ligue 1,2021-03-03 20:00:00 UTC
301,Ligue 1,2021-03-03 20:00:00 UTC
301,Ligue 1,2021-03-03 20:00:00 UTC
301,Ligue 1,2021-03-03 20:00:00 UTC
301,Ligue 1,2021-03-03 20:00:00 UTC
8,Premier League,2021-03-03 20:15:00 UTC
9,Championship,2021-03-03 20:15:00 UTC
600,Süper Lig,2021-03-04 13:00:00 UTC
600,Süper Lig,2021-03-04 13:00:00 UTC
600,Süper Lig,2021-03-04 16:00:00 UTC
591,Super League,2021-03-04 17:15:00 UTC
8,Premier League,2021-03-04 18:00:00 UTC
8,Premier League,2021-03-04 18:00:00 UTC
591,Super League,2021-03-04 19:30:00 UTC
384,Serie A,2021-03-04 19:45:00 UTC
8,Premier League,2021-03-04 20:15:00 UTC
85,2. Bundesliga,2021-03-05 17:30:00 UTC
462,Primeira Liga,2021-03-05 18:30:00 UTC
72,Eredivisie,2021-03-05 19:00:00 UTC
82,Bundesliga,2021-03-05 19:30:00 UTC
9,Championship,2021-03-05 19:45:00 UTC
564,La Liga,2021-03-05 20:00:00 UTC
462,Primeira Liga,2021-03-05 20:45:00 UTC
486,Premier League,2021-03-06 11:00:00 UTC
85,2. Bundesliga,2021-03-06 12:00:00 UTC
85,2. Bundesliga,2021-03-06 12:00:00 UTC
8,Premier League,2021-03-06 12:30:00 UTC
9,Championship,2021-03-06 12:30:00 UTC
600,Süper Lig,2021-03-06 13:00:00 UTC
564,La Liga,2021-03-06 13:00:00 UTC
387,Serie B,2021-03-06 13:00:00 UTC
387,Serie B,2021-03-06 13:00:00 UTC
387,Serie B,2021-03-06 13:00:00 UTC
387,Serie B,2021-03-06 13:00:00 UTC
387,Serie B,2021-03-06 13:00:00 UTC
384,Serie A,2021-03-06 14:00:00 UTC
82,Bundesliga,2021-03-06 14:30:00 UTC
82,Bundesliga,2021-03-06 14:30:00 UTC
82,Bundesliga,2021-03-06 14:30:00 UTC
82,Bundesliga,2021-03-06 14:30:00 UTC
82,Bundesliga,2021-03-06 14:30:00 UTC
8,Premier League,2021-03-06 15:00:00 UTC
9,Championship,2021-03-06 15:00:00 UTC
9,Championship,2021-03-06 15:00:00 UTC
9,Championship,2021-03-06 15:00:00 UTC
9,Championship,2021-03-06 15:00:00 UTC
9,Championship,2021-03-06 15:00:00 UTC
9,Championship,2021-03-06 15:00:00 UTC
9,Championship,2021-03-06 15:00:00 UTC
9,Championship,2021-03-06 15:00:00 UTC
387,Serie B,2021-03-06 15:00:00 UTC
564,La Liga,2021-03-06 15:15:00 UTC
9,Championship,2021-03-09 19:00:00 UTC
72,Eredivisie,2021-03-06 15:30:00 UTC
486,Premier League,2021-03-06 16:00:00 UTC
181,Tipico Bundesliga,2021-03-06 16:00:00 UTC
181,Tipico Bundesliga,2021-03-06 16:00:00 UTC
181,Tipico Bundesliga,2021-03-06 16:00:00 UTC
600,Süper Lig,2021-03-06 16:00:00 UTC
384,Serie A,2021-03-06 17:00:00 UTC
387,Serie B,2021-03-06 17:00:00 UTC
591,Super League,2021-03-06 17:15:00 UTC
82,Bundesliga,2021-03-06 17:30:00 UTC
8,Premier League,2021-03-06 17:30:00 UTC
564,La Liga,2021-03-06 17:30:00 UTC
72,Eredivisie,2021-03-06 17:45:00 UTC
462,Primeira Liga,2021-03-06 18:00:00 UTC
72,Eredivisie,2021-03-06 19:00:00 UTC
384,Serie A,2021-03-06 19:45:00 UTC
72,Eredivisie,2021-03-06 20:00:00 UTC
8,Premier League,2021-03-06 20:00:00 UTC
564,La Liga,2021-03-06 20:00:00 UTC
462,Primeira Liga,2021-03-06 20:30:00 UTC
600,Süper Lig,2021-03-07 10:30:00 UTC
486,Premier League,2021-03-07 11:00:00 UTC
72,Eredivisie,2021-03-07 11:15:00 UTC
384,Serie A,2021-03-07 11:30:00 UTC
85,2. Bundesliga,2021-03-07 12:30:00 UTC
85,2. Bundesliga,2021-03-07 12:30:00 UTC
600,Süper Lig,2021-03-07 13:00:00 UTC
600,Süper Lig,2021-03-07 13:00:00 UTC
564,La Liga,2021-03-07 13:00:00 UTC
72,Eredivisie,2021-03-07 13:30:00 UTC
72,Eredivisie,2021-03-07 13:30:00 UTC
486,Premier League,2021-03-07 13:30:00 UTC
181,Tipico Bundesliga,2021-03-07 13:30:00 UTC
8,Premier League,2021-03-07 14:00:00 UTC
384,Serie A,2021-03-07 14:00:00 UTC
384,Serie A,2021-03-07 14:00:00 UTC
384,Serie A,2021-03-07 14:00:00 UTC
387,Serie B,2021-03-07 14:00:00 UTC
82,Bundesliga,2021-03-07 14:30:00 UTC
591,Super League,2021-03-07 15:00:00 UTC
591,Super League,2021-03-07 15:00:00 UTC
591,Super League,2021-03-07 15:00:00 UTC
72,Eredivisie,2021-03-07 15:45:00 UTC
486,Premier League,2021-03-07 16:00:00 UTC
181,Tipico Bundesliga,2021-03-07 16:00:00 UTC
600,Süper Lig,2021-03-07 16:00:00 UTC
8,Premier League,2021-03-07 16:30:00 UTC
384,Serie A,2021-03-07 17:00:00 UTC
462,Primeira Liga,2021-03-07 17:30:00 UTC
8,Premier League,2021-03-07 19:15:00 UTC
384,Serie A,2021-03-07 19:45:00 UTC
462,Primeira Liga,2021-03-07 20:00:00 UTC
564,La Liga,2021-03-07 20:00:00 UTC
387,Serie B,2021-03-07 20:00:00 UTC
486,Premier League,2021-03-08 11:00:00 UTC
600,Süper Lig,2021-03-08 13:00:00 UTC
600,Süper Lig,2021-03-08 13:00:00 UTC
486,Premier League,2021-03-08 13:30:00 UTC
600,Süper Lig,2021-03-08 16:00:00 UTC
600,Süper Lig,2021-03-08 16:00:00 UTC
8,Premier League,2021-03-08 18:00:00 UTC
387,Serie B,2021-03-08 18:00:00 UTC
85,2. Bundesliga,2021-03-08 19:30:00 UTC
384,Serie A,2021-03-08 19:45:00 UTC
8,Premier League,2021-03-08 20:00:00 UTC
564,La Liga,2021-03-08 20:00:00 UTC
72,Eredivisie,2021-03-09 17:45:00 UTC
2,Champions League,2021-03-09 20:00:00 UTC
2,Champions League,2021-03-09 20:00:00 UTC
462,Primeira Liga,2021-03-09 21:45:00 UTC
82,Bundesliga,2021-03-10 17:30:00 UTC
301,Ligue 1,2021-03-10 18:00:00 UTC
8,Premier League,2021-03-10 18:00:00 UTC
9,Championship,2021-03-10 19:00:00 UTC
2,Champions League,2021-03-10 20:00:00 UTC
2,Champions League,2021-03-10 20:00:00 UTC
5,Europa League,2021-03-11 17:55:00 UTC
5,Europa League,2021-03-11 17:55:00 UTC
5,Europa League,2021-03-11 17:55:00 UTC
5,Europa League,2021-03-11 17:55:00 UTC
5,Europa League,2021-03-11 20:00:00 UTC
5,Europa League,2021-03-11 20:00:00 UTC
5,Europa League,2021-03-11 20:00:00 UTC
384,Serie A,2021-03-12 14:00:00 UTC
486,Premier League,2021-03-12 16:00:00 UTC
600,Süper Lig,2021-03-12 16:00:00 UTC
85,2. Bundesliga,2021-03-12 17:30:00 UTC
85,2. Bundesliga,2021-03-12 17:30:00 UTC
387,Serie B,2021-03-12 18:00:00 UTC
82,Bundesliga,2021-03-12 19:30:00 UTC
9,Championship,2021-03-12 19:45:00 UTC
384,Serie A,2021-03-12 19:45:00 UTC
8,Premier League,2021-03-12 20:00:00 UTC
564,La Liga,2021-03-12 20:00:00 UTC
387,Serie B,2021-03-12 20:00:00 UTC
462,Primeira Liga,2021-03-12 20:30:00 UTC
486,Premier League,2021-03-13 09:00:00 UTC
600,Süper Lig,2021-03-13 10:30:00 UTC
486,Premier League,2021-03-13 11:00:00 UTC
301,Ligue 1,2021-03-13 12:00:00 UTC
85,2. Bundesliga,2021-03-13 12:00:00 UTC
9,Championship,2021-03-13 12:15:00 UTC
8,Premier League,2021-03-13 12:30:00 UTC
600,Süper Lig,2021-03-13 13:00:00 UTC
600,Süper Lig,2021-03-13 13:00:00 UTC
564,La Liga,2021-03-13 13:00:00 UTC
387,Serie B,2021-03-13 13:00:00 UTC
387,Serie B,2021-03-13 13:00:00 UTC
387,Serie B,2021-03-13 13:00:00 UTC
387,Serie B,2021-03-13 13:00:00 UTC
387,Serie B,2021-03-13 13:00:00 UTC
387,Serie B,2021-03-13 13:00:00 UTC
486,Premier League,2021-03-13 13:30:00 UTC
384,Serie A,2021-03-13 14:00:00 UTC
82,Bundesliga,2021-03-13 14:30:00 UTC
82,Bundesliga,2021-03-13 14:30:00 UTC
82,Bundesliga,2021-03-13 14:30:00 UTC
8,Premier League,2021-03-13 15:00:00 UTC
9,Championship,2021-03-13 15:00:00 UTC
9,Championship,2021-03-13 15:00:00 UTC
9,Championship,2021-03-13 15:00:00 UTC
9,Championship,2021-03-13 15:00:00 UTC
9,Championship,2021-03-13 15:00:00 UTC
9,Championship,2021-03-13 15:00:00 UTC
9,Championship,2021-03-13 15:00:00 UTC
9,Championship,2021-03-13 15:00:00 UTC
387,Serie B,2021-03-13 15:00:00 UTC
564,La Liga,2021-03-13 15:15:00 UTC
72,Eredivisie,2021-03-13 15:30:00 UTC
462,Primeira Liga,2021-03-13 15:30:00 UTC
301,Ligue 1,2021-03-13 16:00:00 UTC
486,Premier League,2021-03-13 16:00:00 UTC
600,Süper Lig,2021-03-13 16:00:00 UTC
384,Serie A,2021-03-13 17:00:00 UTC
387,Serie B,2021-03-13 17:00:00 UTC
591,Super League,2021-03-13 17:15:00 UTC
82,Bundesliga,2021-03-13 17:30:00 UTC
8,Premier League,2021-03-13 17:30:00 UTC
564,La Liga,2021-03-13 17:30:00 UTC
486,Premier League,2021-03-14 11:00:00 UTC
72,Eredivisie,2021-03-13 17:45:00 UTC
462,Primeira Liga,2021-03-13 18:00:00 UTC
462,Primeira Liga,2021-03-13 18:00:00 UTC
72,Eredivisie,2021-03-13 19:00:00 UTC
72,Eredivisie,2021-03-13 19:00:00 UTC
591,Super League,2021-03-13 19:30:00 UTC
384,Serie A,2021-03-13 19:45:00 UTC
72,Eredivisie,2021-03-13 20:00:00 UTC
564,La Liga,2021-03-13 20:00:00 UTC
462,Primeira Liga,2021-03-13 20:30:00 UTC
600,Süper Lig,2021-03-14 10:30:00 UTC
72,Eredivisie,2021-03-14 11:15:00 UTC
384,Serie A,2021-03-14 11:30:00 UTC
301,Ligue 1,2021-03-14 12:00:00 UTC
8,Premier League,2021-03-14 12:00:00 UTC
9,Championship,2021-03-14 12:15:00 UTC
82,Bundesliga,2021-03-14 12:30:00 UTC
85,2. Bundesliga,2021-03-14 12:30:00 UTC
85,2. Bundesliga,2021-03-14 12:30:00 UTC
600,Süper Lig,2021-03-14 13:00:00 UTC
600,Süper Lig,2021-03-14 13:00:00 UTC
564,La Liga,2021-03-14 13:00:00 UTC
72,Eredivisie,2021-03-14 13:30:00 UTC
72,Eredivisie,2021-03-14 13:30:00 UTC
486,Premier League,2021-03-14 13:30:00 UTC
301,Ligue 1,2021-03-14 14:00:00 UTC
301,Ligue 1,2021-03-14 14:00:00 UTC
301,Ligue 1,2021-03-14 14:00:00 UTC
8,Premier League,2021-03-14 14:00:00 UTC
384,Serie A,2021-03-14 14:00:00 UTC
384,Serie A,2021-03-14 14:00:00 UTC
82,Bundesliga,2021-03-14 14:30:00 UTC
462,Primeira Liga,2021-03-14 15:00:00 UTC
591,Super League,2021-03-14 15:00:00 UTC
591,Super League,2021-03-14 15:00:00 UTC
591,Super League,2021-03-14 15:00:00 UTC
564,La Liga,2021-03-14 15:15:00 UTC
486,Premier League,2021-03-14 16:00:00 UTC
181,Tipico Bundesliga,2021-03-14 16:00:00 UTC
181,Tipico Bundesliga,2021-03-14 16:00:00 UTC
181,Tipico Bundesliga,2021-03-14 16:00:00 UTC
181,Tipico Bundesliga,2021-03-14 16:00:00 UTC
181,Tipico Bundesliga,2021-03-14 16:00:00 UTC
600,Süper Lig,2021-03-14 16:00:00 UTC
301,Ligue 1,2021-03-14 16:05:00 UTC
8,Premier League,2021-03-14 16:30:00 UTC
82,Bundesliga,2021-03-14 17:00:00 UTC
462,Primeira Liga,2021-03-14 17:30:00 UTC
564,La Liga,2021-03-14 17:30:00 UTC
8,Premier League,2021-03-14 19:15:00 UTC
384,Serie A,2021-03-14 19:45:00 UTC
301,Ligue 1,2021-03-14 20:00:00 UTC
462,Primeira Liga,2021-03-14 20:00:00 UTC
564,La Liga,2021-03-14 20:00:00 UTC
